"pu_hour","pu_month","pu_wday","avg_tip_amount"
16,"Feb","Mon",2.32003212260774
16,"Feb","Tue",2.29843013125799
16,"Feb","Wed",2.3056881686537
16,"Feb","Thu",2.44680108165391
16,"Feb","Fri",2.27329319428019
16,"Feb","Sat",1.94702894363608
16,"Mar","Sun",2.27590302156469
16,"Mar","Mon",2.32762221079692
16,"Mar","Tue",2.36345999573701
16,"Mar","Wed",2.45597291188023
16,"Mar","Thu",2.50617150242091
16,"Mar","Fri",2.40278762620333
16,"Mar","Sat",2.04404740443013
16,"Apr","Sun",2.25905449111602
16,"Apr","Mon",2.33213873189413
16,"Apr","Tue",2.39578256906779
16,"Apr","Wed",2.44250264499375
16,"Apr","Thu",2.50130780688052
16,"Apr","Fri",2.31119926552159
16,"Apr","Sat",1.98710934938179
16,"May","Sun",2.20363909901892
16,"May","Mon",2.41007381109975
16,"May","Tue",2.42426018402013
16,"May","Wed",2.57539087142062
16,"May","Thu",2.59455782312925
16,"May","Fri",2.46494321082185
16,"May","Sat",1.98349852437261
16,"Jun","Sun",2.35869139218436
16,"Jun","Mon",2.49769736564805
16,"Jun","Tue",2.46514647696755
16,"Jun","Wed",2.55308121908409
16,"Jun","Thu",2.65801151389397
16,"Jun","Fri",2.53386961003264
16,"Jun","Sat",1.98352803815707
16,"Jul","Sun",2.19547894250693
16,"Jul","Mon",2.28754615594082
16,"Jul","Tue",2.33320229805014
16,"Jul","Wed",2.38524725800003
16,"Jul","Thu",2.38341030239013
16,"Jul","Fri",2.35622295615547
16,"Jul","Sat",1.91403872028704
16,"Aug","Sun",2.2270756769509
16,"Aug","Mon",2.28925885781728
16,"Aug","Tue",2.26499697477427
16,"Aug","Wed",2.28967298858416
16,"Aug","Thu",2.43012238013207
16,"Aug","Fri",2.33296219145759
16,"Aug","Sat",1.90629481424306
16,"Sep","Sun",2.31356723649328
16,"Sep","Mon",2.4385412849131
16,"Sep","Tue",2.49703091983268
16,"Sep","Wed",2.52798316313613
16,"Sep","Thu",2.58139684596231
16,"Sep","Fri",2.56774982573981
16,"Sep","Sat",2.00643896281274
16,"Oct","Sun",2.46008868176368
16,"Oct","Mon",2.34778439950126
16,"Oct","Tue",2.40495697212437
16,"Oct","Wed",2.53332197926359
16,"Oct","Thu",2.56039627039627
16,"Oct","Fri",2.55392562744176
16,"Oct","Sat",2.03744377411147
16,"Nov","Sun",2.41877444481273
16,"Nov","Mon",2.41139014953467
16,"Nov","Tue",2.46872203811102
16,"Nov","Wed",2.51741588427288
16,"Nov","Thu",2.48644175684278
16,"Nov","Fri",2.41788176600147
16,"Nov","Sat",2.0421423398715
16,"Dec","Sun",2.2792851610777
16,"Dec","Mon",2.40762429001002
16,"Dec","Tue",2.31523616179267
16,"Dec","Wed",2.54866908760781
16,"Dec","Thu",2.58784075684812
16,"Dec","Fri",2.51796934312593
16,"Dec","Sat",2.06786290796536
17,"Jan","Sun",1.84116523669752
17,"Jan","Mon",1.84391888248576
17,"Jan","Tue",1.85784635351945
17,"Jan","Wed",1.87527200557286
17,"Jan","Thu",1.93540353367267
17,"Jan","Fri",1.90176873143697
17,"Jan","Sat",1.6538162828525
17,"Feb","Sun",2.2029749076792
17,"Feb","Mon",2.23973502461707
17,"Feb","Tue",2.2339575883159
17,"Feb","Wed",2.26457279365942
17,"Feb","Thu",2.35567863549108
17,"Feb","Fri",2.19050283055448
17,"Feb","Sat",1.94982906840609
17,"Mar","Sun",2.21528813402586
17,"Mar","Mon",2.26331001658614
17,"Mar","Tue",2.31163171120272
17,"Mar","Wed",2.36434267241379
17,"Mar","Thu",2.36806368780368
17,"Mar","Fri",2.27914707925482
17,"Mar","Sat",2.02336376347845
17,"Apr","Sun",2.23063198833252
17,"Apr","Mon",2.28142412993661
17,"Apr","Tue",2.32229749518304
17,"Apr","Wed",2.36073715992147
17,"Apr","Thu",2.41451800763865
17,"Apr","Fri",2.23916752737038
17,"Apr","Sat",1.98469211178174
17,"May","Sun",2.13298098844623
17,"May","Mon",2.37821342567366
17,"May","Tue",2.36983286720356
17,"May","Wed",2.46402702417953
17,"May","Thu",2.46424300337723
17,"May","Fri",2.35684681606996
17,"May","Sat",1.98740677751443
17,"Jun","Sun",2.36497719049866
17,"Jun","Mon",2.4159715595991
17,"Jun","Tue",2.37661272468505
17,"Jun","Wed",2.53852221845621
17,"Jun","Thu",2.52651359419409
17,"Jun","Fri",2.39295297828638
17,"Jun","Sat",2.00055490145109
17,"Jul","Sun",2.21526639044602
17,"Jul","Mon",2.29051020890071
17,"Jul","Tue",2.27104225999081
17,"Jul","Wed",2.39270330680701
17,"Jul","Thu",2.3786201976088
17,"Jul","Fri",2.31973062817681
17,"Jul","Sat",1.93226102855
17,"Aug","Sun",2.19944226311557
17,"Aug","Mon",2.26469519936307
17,"Aug","Tue",2.22943189707985
17,"Aug","Wed",2.27629990539262
17,"Aug","Thu",2.34479208109872
17,"Aug","Fri",2.2366661526864
17,"Aug","Sat",1.91304654469618
17,"Sep","Sun",2.30302751642109
17,"Sep","Mon",2.38615832840917
17,"Sep","Tue",2.47407392393868
17,"Sep","Wed",2.46511951686978
17,"Sep","Thu",2.4617240969178
17,"Sep","Fri",2.45887747668998
17,"Sep","Sat",2.08075970397221
17,"Oct","Sun",2.39952736959698
17,"Oct","Mon",2.34654730383653
17,"Oct","Tue",2.35173158868261
17,"Oct","Wed",2.48744854379632
17,"Oct","Thu",2.50770167138849
17,"Oct","Fri",2.43213817362202
17,"Oct","Sat",2.08000959108767
17,"Nov","Sun",2.38910899492806
17,"Nov","Mon",2.40044296226483
17,"Nov","Tue",2.45628971262265
17,"Nov","Wed",2.46752174142202
17,"Nov","Thu",2.42249015089571
17,"Nov","Fri",2.32415336134454
17,"Nov","Sat",2.07280096550337
17,"Dec","Sun",2.28906207995221
17,"Dec","Mon",2.33816254198202
17,"Dec","Tue",2.27583696531972
17,"Dec","Wed",2.46086010531902
17,"Dec","Thu",2.54559275953352
17,"Dec","Fri",2.43140588684066
17,"Dec","Sat",2.11043264374696
18,"Jan","Sun",1.76951513291649
18,"Jan","Mon",1.85073779901337
18,"Jan","Tue",1.88258502648819
18,"Jan","Wed",1.89989747975824
18,"Jan","Thu",1.93552144191622
18,"Jan","Fri",1.86632567091061
18,"Jan","Sat",1.66159534845897
18,"Feb","Sun",2.12701075475322
18,"Feb","Mon",2.24261797854388
18,"Feb","Tue",2.22727667395048
18,"Feb","Wed",2.25497237569061
18,"Feb","Thu",2.33246412368591
18,"Feb","Fri",2.17366205911675
18,"Feb","Sat",1.95488646430736
18,"Mar","Sun",2.19962726354975
18,"Mar","Mon",2.28374565483088
18,"Mar","Tue",2.26280006769239
18,"Mar","Wed",2.32383231974578
18,"Mar","Thu",2.33095372044739
18,"Mar","Fri",2.23611307655624
18,"Mar","Sat",1.98485839927485
18,"Apr","Sun",2.17398650164142
18,"Apr","Mon",2.27584713116715
18,"Apr","Tue",2.24818460827668
18,"Apr","Wed",2.26840283064084
18,"Apr","Thu",2.34572041547477
18,"Apr","Fri",2.15078684582744
18,"Apr","Sat",1.95812749134693
18,"May","Sun",2.0837176692962
18,"May","Mon",2.28529720952811
18,"May","Tue",2.29748108108108
18,"May","Wed",2.35970379717793
18,"May","Thu",2.37399751303376
18,"May","Fri",2.2482155705857
18,"May","Sat",1.92747842577772
18,"Jun","Sun",2.22354407196596
18,"Jun","Mon",2.31693035009037
18,"Jun","Tue",2.32427412587413
18,"Jun","Wed",2.39925817441843
18,"Jun","Thu",2.39549329037505
18,"Jun","Fri",2.25754868984528
18,"Jun","Sat",1.98948713619059
18,"Jul","Sun",2.19147849714232
18,"Jul","Mon",2.22517726976203
18,"Jul","Tue",2.21733198673016
18,"Jul","Wed",2.28755436393142
18,"Jul","Thu",2.30796431207069
18,"Jul","Fri",2.2316903940706
18,"Jul","Sat",1.87744812040045
18,"Aug","Sun",2.13850178251096
18,"Aug","Mon",2.21006617545385
18,"Aug","Tue",2.15953859836357
18,"Aug","Wed",2.22978615994454
18,"Aug","Thu",2.29353347792626
18,"Aug","Fri",2.16293026180036
18,"Aug","Sat",1.86045879479126
18,"Sep","Sun",2.20751165521905
18,"Sep","Mon",2.33854395477796
18,"Sep","Tue",2.32949996771903
18,"Sep","Wed",2.36258535966776
18,"Sep","Thu",2.36064869713278
18,"Sep","Fri",2.3065353060905
18,"Sep","Sat",2.01266782633391
18,"Oct","Sun",2.24339540502822
18,"Oct","Mon",2.25439923985789
18,"Oct","Tue",2.30506751627235
18,"Oct","Wed",2.39712860442413
18,"Oct","Thu",2.42187652442706
18,"Oct","Fri",2.33393271393064
18,"Oct","Sat",2.04368296883072
18,"Nov","Sun",2.31323628242857
18,"Nov","Mon",2.32064813756389
18,"Nov","Tue",2.3449247178853
18,"Nov","Wed",2.33924444725685
18,"Nov","Thu",2.37063854310742
18,"Nov","Fri",2.29096388103754
18,"Nov","Sat",2.04843828715365
18,"Dec","Sun",2.20669537173637
18,"Dec","Mon",2.29003154437819
18,"Dec","Tue",2.27271160626146
18,"Dec","Wed",2.39569859935857
18,"Dec","Thu",2.44075415222943
18,"Dec","Fri",2.33996669151585
18,"Dec","Sat",2.12368945546879
19,"Jan","Sun",1.88418836140888
19,"Jan","Mon",1.87887611237131
19,"Jan","Tue",1.94906080568206
19,"Jan","Wed",1.93103135657678
19,"Jan","Thu",1.96127179415888
19,"Jan","Fri",1.87655503608808
19,"Jan","Sat",1.61920193249548
19,"Feb","Sun",2.16627544536888
19,"Feb","Mon",2.21924406820079
19,"Feb","Tue",2.28604776072659
19,"Feb","Wed",2.30263088664682
19,"Feb","Thu",2.3297494073351
19,"Feb","Fri",2.15178690083955
19,"Feb","Sat",1.94292419279364
19,"Mar","Sun",2.17305876867345
19,"Mar","Mon",2.24028204504379
19,"Mar","Tue",2.26372609631179
19,"Mar","Wed",2.31966112191258
19,"Mar","Thu",2.3256680386823
19,"Mar","Fri",3.79358808843706
19,"Mar","Sat",1.97657024396106
19,"Apr","Sun",2.19712523675336
19,"Apr","Mon",2.26086554362001
19,"Apr","Tue",2.278259939934
19,"Apr","Wed",2.2759474731037
19,"Apr","Thu",2.33474977369714
19,"Apr","Fri",2.10316110528157
19,"Apr","Sat",1.91598020790021
19,"May","Sun",2.13144930128563
19,"May","Mon",2.28255528900217
19,"May","Tue",2.31183698662657
19,"May","Wed",2.32073182532962
19,"May","Thu",2.32022926484166
19,"May","Fri",2.16654370321037
19,"May","Sat",1.91681096779704
19,"Jun","Sun",2.29503324200177
19,"Jun","Mon",2.28331524230367
19,"Jun","Tue",2.31138583516557
19,"Jun","Wed",2.33998681960114
19,"Jun","Thu",2.36728861499565
19,"Jun","Fri",2.20757745389749
19,"Jun","Sat",1.96766636465884
19,"Jul","Sun",2.19087492798408
19,"Jul","Mon",2.19829209031679
19,"Jul","Tue",2.20010259522571
19,"Jul","Wed",2.28149979065302
19,"Jul","Thu",2.25643117011753
19,"Jul","Fri",2.12902152274349
19,"Jul","Sat",1.93926421968118
19,"Aug","Sun",2.16232030510551
19,"Aug","Mon",2.15951487105955
19,"Aug","Tue",2.16262804662663
19,"Aug","Wed",2.23063556392133
19,"Aug","Thu",2.26637416236088
19,"Aug","Fri",2.11010355177589
19,"Aug","Sat",1.8344205372552
19,"Sep","Sun",2.2281725491728
19,"Sep","Mon",2.33256869871236
19,"Sep","Tue",2.33001568894952
19,"Sep","Wed",2.34727690180717
19,"Sep","Thu",2.38120400047483
19,"Sep","Fri",2.29015598539579
19,"Sep","Sat",2.019097547879
19,"Oct","Sun",2.23180716723549
19,"Oct","Mon",2.24997847127996
19,"Oct","Tue",2.31590184146681
19,"Oct","Wed",2.37258674431432
19,"Oct","Thu",2.41328665670899
19,"Oct","Fri",2.25474416815822
19,"Oct","Sat",2.00194183279037
19,"Nov","Sun",2.33786617786302
19,"Nov","Mon",2.30173387752154
19,"Nov","Tue",2.33452713905311
19,"Nov","Wed",2.34737796468765
19,"Nov","Thu",2.31632813039575
19,"Nov","Fri",2.19782055067069
19,"Nov","Sat",2.03394223631824
19,"Dec","Sun",2.17374369657912
19,"Dec","Mon",2.29537663912197
19,"Dec","Tue",2.25934543753207
19,"Dec","Wed",2.39287039221736
19,"Dec","Thu",2.42796398437244
19,"Dec","Fri",2.31284208026597
19,"Dec","Sat",2.07976556501866
20,"Jan","Sun",1.94072702758764
20,"Jan","Mon",1.99282378300701
20,"Jan","Tue",2.00708572445393
20,"Jan","Wed",2.00334140149173
20,"Jan","Thu",2.03143413488286
20,"Jan","Fri",1.90310009914134
20,"Jan","Sat",1.73466924510531
20,"Feb","Sun",2.31800631781349
20,"Feb","Mon",2.36947369419622
20,"Feb","Tue",2.34382150207442
20,"Feb","Wed",2.37744924185969
20,"Feb","Thu",2.41063741696745
20,"Feb","Fri",2.15207708534332
20,"Feb","Sat",2.03750940396324
20,"Mar","Sun",2.35310392749245
20,"Mar","Mon",2.38379820721284
20,"Mar","Tue",2.37515008682709
20,"Mar","Wed",2.39928980782685
20,"Mar","Thu",2.40877859002456
20,"Mar","Fri",2.25177341000998
20,"Mar","Sat",2.08586016279036
20,"Apr","Sun",2.30821434607306
20,"Apr","Mon",2.33470706242404
20,"Apr","Tue",2.35985924406977
20,"Apr","Wed",2.37363417735092
20,"Apr","Thu",2.39554572930159
20,"Apr","Fri",2.12852646037004
20,"Apr","Sat",2.01049682854884
20,"May","Sun",2.27380455915233
20,"May","Mon",2.40935677067737
20,"May","Tue",2.28286229667623
20,"May","Wed",2.35917855430741
20,"May","Thu",2.36232769345608
20,"May","Fri",2.23178549952753
20,"May","Sat",1.98803991913106
20,"Jun","Sun",2.4806515131492
20,"Jun","Mon",2.4065124468731
20,"Jun","Tue",2.41975370962526
20,"Jun","Wed",2.40313423881343
20,"Jun","Thu",2.4472007408743
20,"Jun","Fri",2.24509378709933
20,"Jun","Sat",2.05249912714309
20,"Jul","Sun",2.39824368297445
20,"Jul","Mon",2.3204702149656
20,"Jul","Tue",2.30932112772373
20,"Jul","Wed",2.30414456640561
20,"Jul","Thu",2.29542192125218
20,"Jul","Fri",2.17889112629531
20,"Jul","Sat",2.13374326153846
20,"Aug","Sun",2.32949470158519
20,"Aug","Mon",2.2956200521561
20,"Aug","Tue",2.28848742414646
20,"Aug","Wed",2.29194973343488
20,"Aug","Thu",2.27532817923635
20,"Aug","Fri",2.1146718704828
20,"Aug","Sat",1.96941884280594
20,"Sep","Sun",2.39946038425572
20,"Sep","Mon",2.41753171375943
20,"Sep","Tue",2.4124282473969
20,"Sep","Wed",2.40812505370985
20,"Sep","Thu",2.40667493562771
20,"Sep","Fri",2.25558577757837
20,"Sep","Sat",2.10712891253513
20,"Oct","Sun",2.50757437439588
20,"Oct","Mon",2.37122817827069
20,"Oct","Tue",2.40535609783029
20,"Oct","Wed",2.44314987090693
20,"Oct","Thu",2.44069400837258
20,"Oct","Fri",2.34633922324872
20,"Oct","Sat",2.1034757411553
20,"Nov","Sun",2.44391772641233
20,"Nov","Mon",2.39010105615075
20,"Nov","Tue",2.42174035369775
20,"Nov","Wed",2.43577460266495
20,"Nov","Thu",2.3879640072834
20,"Nov","Fri",2.24208944664883
20,"Nov","Sat",2.15177762421627
20,"Dec","Sun",2.33180886537436
20,"Dec","Mon",2.30852870937597
20,"Dec","Tue",2.24145854428495
20,"Dec","Wed",2.405052801245
20,"Dec","Thu",2.47200310880829
20,"Dec","Fri",2.29437006503618
20,"Dec","Sat",2.13188314327892
21,"Jan","Sun",2.10769134680899
21,"Jan","Mon",2.15956826421434
21,"Jan","Tue",2.08125185859505
21,"Jan","Wed",2.08500608387638
21,"Jan","Thu",2.10024877870054
21,"Jan","Fri",1.98546681171372
21,"Jan","Sat",1.73976106690127
21,"Feb","Sun",2.37555935000996
21,"Feb","Mon",2.47223373206725
21,"Feb","Tue",2.41027007911575
21,"Feb","Wed",2.4289899830529
21,"Feb","Thu",2.4678870092563
21,"Feb","Fri",2.1938104186771
21,"Feb","Sat",2.06123770977295
21,"Mar","Sun",2.46623688155922
21,"Mar","Mon",2.48041490872008
21,"Mar","Tue",2.47051804710078
21,"Mar","Wed",2.46411753340368
21,"Mar","Thu",2.48199242862995
21,"Mar","Fri",2.21835606667334
21,"Mar","Sat",2.09039523767372
21,"Apr","Sun",2.42238076048473
21,"Apr","Mon",2.44785378184531
21,"Apr","Tue",2.41981226611749
21,"Apr","Wed",2.43008993654224
21,"Apr","Thu",2.44965271580701
21,"Apr","Fri",2.17038950099397
21,"Apr","Sat",2.05100201119098
21,"May","Sun",2.30128072445019
21,"May","Mon",2.4318193689628
21,"May","Tue",2.40599393723804
21,"May","Wed",2.49856992857579
21,"May","Thu",2.48765005765613
21,"May","Fri",2.20314094127101
21,"May","Sat",1.98116751565113
21,"Jun","Sun",2.40633920695368
21,"Jun","Mon",2.43884129837802
21,"Jun","Tue",2.4614483975912
21,"Jun","Wed",2.50559401654589
21,"Jun","Thu",2.47930728376328
21,"Jun","Fri",2.27524750308384
21,"Jun","Sat",2.02480477417508
21,"Jul","Sun",2.40194187770933
21,"Jul","Mon",2.38076147459565
21,"Jul","Tue",2.37718115698125
21,"Jul","Wed",2.35435193395505
21,"Jul","Thu",2.3623501919214
21,"Jul","Fri",2.17720713112831
21,"Jul","Sat",2.13801925825623
21,"Aug","Sun",2.36057927106371
21,"Aug","Mon",2.36535366065448
21,"Aug","Tue",2.35151528205128
21,"Aug","Wed",2.39978881477681
21,"Aug","Thu",2.35555192038469
21,"Aug","Fri",2.21302985902107
21,"Aug","Sat",1.98432273237249
21,"Sep","Sun",2.43244720948186
21,"Sep","Mon",2.40706458788785
21,"Sep","Tue",2.44626434782609
21,"Sep","Wed",2.46633930592558
21,"Sep","Thu",2.47990416734231
21,"Sep","Fri",2.31452262194643
21,"Sep","Sat",2.09717517578722
21,"Oct","Sun",2.43993085911831
21,"Oct","Mon",2.43534019297919
21,"Oct","Tue",2.43084285273232
21,"Oct","Wed",2.49842411444142
21,"Oct","Thu",2.48728457340438
21,"Oct","Fri",2.36460832911209
21,"Oct","Sat",2.12227086299594
21,"Nov","Sun",2.44298412791208
21,"Nov","Mon",2.46595421056801
21,"Nov","Tue",2.48518434874848
21,"Nov","Wed",2.44660587180871
21,"Nov","Thu",2.46742113982204
21,"Nov","Fri",2.26594554310914
21,"Nov","Sat",2.14204996433435
21,"Dec","Sun",2.37519084517147
21,"Dec","Mon",2.36462627838447
21,"Dec","Tue",2.33860284548685
21,"Dec","Wed",2.49851360904913
21,"Dec","Thu",2.55392570347757
21,"Dec","Fri",2.29407389836694
21,"Dec","Sat",2.14096977575561
22,"Jan","Sun",2.08629215214845
22,"Jan","Mon",2.16323121645796
22,"Jan","Tue",2.09244654372667
22,"Jan","Wed",2.10466199987359
22,"Jan","Thu",2.18929523730248
22,"Jan","Fri",1.97672606741957
22,"Jan","Sat",1.75925071289209
22,"Feb","Sun",2.34676127956092
22,"Feb","Mon",2.50047957459497
22,"Feb","Tue",2.43257239970136
22,"Feb","Wed",2.48376889572124
22,"Feb","Thu",2.51892110157601
22,"Feb","Fri",2.22890555330361
22,"Feb","Sat",2.06500409044229
22,"Mar","Sun",2.56396780890243
22,"Mar","Mon",2.52213955102985
22,"Mar","Tue",2.50909867817459
22,"Mar","Wed",2.48840092113214
22,"Mar","Thu",2.53896952211866
22,"Mar","Fri",2.31867235644483
22,"Mar","Sat",2.12817539602292
22,"Apr","Sun",2.37233592740792
22,"Apr","Mon",2.39830627725457
22,"Apr","Tue",2.48300925011986
22,"Apr","Wed",2.47490278000964
22,"Apr","Thu",2.50204874586611
22,"Apr","Fri",2.25774906787802
22,"Apr","Sat",2.09722082161966
22,"May","Sun",2.41777302700912
22,"May","Mon",2.51506515264334
22,"May","Tue",2.40595987119148
22,"May","Wed",2.53244898234082
22,"May","Thu",2.55252946890342
22,"May","Fri",2.28749869351157
22,"May","Sat",2.04776837182322
22,"Jun","Sun",2.35247079986201
22,"Jun","Mon",2.44801448867633
22,"Jun","Tue",2.46242326771043
22,"Jun","Wed",2.52894485882633
22,"Jun","Thu",2.56240651085142
22,"Jun","Fri",2.31006429425837
22,"Jun","Sat",2.12587387903072
22,"Jul","Sun",2.50425392580402
22,"Jul","Mon",2.38079430506662
22,"Jul","Tue",2.3629767043508
22,"Jul","Wed",2.38617294746568
22,"Jul","Thu",2.37506466576883
22,"Jul","Fri",2.17767102053842
22,"Jul","Sat",2.13156528135344
22,"Aug","Sun",2.36365339578454
22,"Aug","Mon",2.41674277016743
22,"Aug","Tue",2.34874886100792
22,"Aug","Wed",2.42612400958172
22,"Aug","Thu",2.40588425349493
22,"Aug","Fri",2.20985895900151
22,"Aug","Sat",1.99676974886548
22,"Sep","Sun",2.47466012145207
22,"Sep","Mon",2.4852489207958
22,"Sep","Tue",2.51102322428272
22,"Sep","Wed",2.52009360343279
22,"Sep","Thu",2.53718961905776
22,"Sep","Fri",2.33770601791622
22,"Sep","Sat",2.17813055325198
22,"Oct","Sun",2.55679811737859
22,"Oct","Mon",2.47081839702401
22,"Oct","Tue",2.48421153655227
22,"Oct","Wed",2.52981212971625
22,"Oct","Thu",2.53979113538086
22,"Oct","Fri",2.36904689863843
22,"Oct","Sat",2.15530694980695
22,"Nov","Sun",2.48066418950302
22,"Nov","Mon",2.4868788105947
22,"Nov","Tue",2.48343249336605
22,"Nov","Wed",2.48209188241438
22,"Nov","Thu",2.49724707514282
22,"Nov","Fri",2.2819122457584
22,"Nov","Sat",2.21839781843453
22,"Dec","Sun",2.37679024053798
22,"Dec","Mon",2.37378999702545
22,"Dec","Tue",2.38255361311233
22,"Dec","Wed",2.56415284214509
22,"Dec","Thu",2.62758351250721
22,"Dec","Fri",2.33593954587264
22,"Dec","Sat",2.18772147009798
23,"Jan","Sun",2.07809189189189
23,"Jan","Mon",2.16622733267392
23,"Jan","Tue",2.03352287710046
23,"Jan","Wed",2.13972715858605
23,"Jan","Thu",2.14488406852413
23,"Jan","Fri",1.94578270634475
23,"Jan","Sat",1.79183877987325
23,"Feb","Sun",2.38138327150891
23,"Feb","Mon",2.55015458358298
23,"Feb","Tue",2.47411707406167
23,"Feb","Wed",2.42439479666582
23,"Feb","Thu",2.44292175533016
23,"Feb","Fri",2.20513939197347
23,"Feb","Sat",2.10599097324211
23,"Mar","Sun",2.67429105484256
23,"Mar","Mon",2.51649725890425
23,"Mar","Tue",2.50333854489581
23,"Mar","Wed",2.45331262889129
23,"Mar","Thu",2.50499187551375
23,"Mar","Fri",2.3844437591656
23,"Mar","Sat",2.17687131514818
23,"Apr","Sun",2.61002423564504
23,"Apr","Mon",2.53157004355768
23,"Apr","Tue",2.43810570544007
23,"Apr","Wed",2.44007612603087
23,"Apr","Thu",2.47827857929196
23,"Apr","Fri",2.27879940939979
23,"Apr","Sat",2.13804725797919
23,"May","Sun",2.50719747542177
23,"May","Mon",2.44760104159026
23,"May","Tue",2.43201668660113
23,"May","Wed",2.48224025788239
23,"May","Thu",2.55654879025797
23,"May","Fri",2.29708349596181
23,"May","Sat",2.10655975990114
23,"Jun","Sun",2.57514025874215
23,"Jun","Mon",2.48937392040047
23,"Jun","Tue",2.49729869843371
23,"Jun","Wed",2.46697842737685
23,"Jun","Thu",2.56015235485388
23,"Jun","Fri",2.32153760303879
23,"Jun","Sat",2.14366949357887
23,"Jul","Sun",2.60173047270805
23,"Jul","Mon",2.44647072255749
23,"Jul","Tue",2.35546470735996
23,"Jul","Wed",2.34470764349711
23,"Jul","Thu",2.42556483592743
23,"Jul","Fri",2.22228591259394
23,"Jul","Sat",2.12446973537463
23,"Aug","Sun",2.49959052550825
23,"Aug","Mon",2.4515087380346
23,"Aug","Tue",2.40869445779823
23,"Aug","Wed",2.48393668379031
23,"Aug","Thu",2.4615409810189
23,"Aug","Fri",2.23706738555526
23,"Aug","Sat",2.03784628519074
23,"Sep","Sun",2.47374376691836
23,"Sep","Mon",2.50041156195611
23,"Sep","Tue",2.45930233322379
23,"Sep","Wed",2.46459661744655
23,"Sep","Thu",2.50334632593754
23,"Sep","Fri",2.33715399044691
23,"Sep","Sat",2.21931362935985
23,"Oct","Sun",2.56144171628205
23,"Oct","Mon",2.47957174259077
23,"Oct","Tue",2.45294896728293
23,"Oct","Wed",2.48769575460803
23,"Oct","Thu",2.48142544534482
23,"Oct","Fri",2.32797595079333
23,"Oct","Sat",2.18828626553427
23,"Nov","Sun",2.50499577836412
23,"Nov","Mon",2.45501671262639
23,"Nov","Tue",2.42407177558376
23,"Nov","Wed",2.41286159600998
23,"Nov","Thu",2.44144715136156
23,"Nov","Fri",2.31148397185301
23,"Nov","Sat",2.23620771239822
23,"Dec","Sun",2.47401136586322
23,"Dec","Mon",2.37056447573874
23,"Dec","Tue",2.305687861536
23,"Dec","Wed",2.50724765370619
23,"Dec","Thu",2.58073612754562
23,"Dec","Fri",2.37290267490502
23,"Dec","Sat",2.23602207919179
